filename	acq_time
eeg/sub-13_ses-2_task-imagery_run-0_eeg.bdf	2018-11-22T18:12:26.000000Z
eeg/sub-13_ses-2_task-imagery_run-1_eeg.bdf	2018-11-22T17:35:11.000000Z
